bid,isbn,title,genre_id,fiction,edition,pub_date
362049558,606003520016,Corporis aperiam beatae ullam perspiciatis omnis.,198,0,Sint cum ipsa porro unde. Tempora incidunt et quibusdam aut quos unde nostrum. Nihil unde beatae eaque ab molestiae. Odit labor,1972-01-29
362317622,017609527568,Saepe impedit modi beatae adipisci culpa sit.,985842403,1,Occaecati laboriosam veritatis maiores excepturi aut qui debitis. Sapiente et hic placeat totam error ullam libero. Aut rerum c,1979-06-19
362455499,150115288205,Vitae autem nesciunt maiores a expedita non.,395988,1,Et deserunt at repellendus et et possimus. Illo enim molestias id porro explicabo quo.,1977-08-01
380084411,357464489908,Aperiam et optio distinctio accusamus in consequatur consequuntur.,30,1,Sequi aut earum suscipit aliquam. Consequatur consequatur omnis ipsum voluptatem. Voluptatum quam corrupti consequuntur dolor q,1995-07-02
382300831,432114557927,Quas animi a ea ex.,17940666,0,Dolore ratione sed quia hic sunt et. Tempore assumenda error odio omnis aspernatur quia eum. A officia commodi et reiciendis bl,2021-07-10
385068325,768650807959,Corrupti fuga eveniet aut quisquam dolorem ex ea.,53,1,Qui mollitia sit reprehenderit at. Ducimus eos totam vel id explicabo. Totam sit illum consequatur.,2001-04-06
403025714,530702553421,Illum commodi voluptatibus voluptates voluptas cumque.,908067905,1,Eveniet id sit doloribus hic optio est. Est qui nam soluta aut recusandae blanditiis autem.,1977-04-23
408488280,825044014259,Perferendis unde iure est explicabo officia quasi voluptatum.,10699,1,Hic et sunt consequatur sint. Necessitatibus minima est non et molestiae. Aut sequi sit dicta autem voluptatibus.,2014-04-05
410264031,993651915959,Voluptatum ab sequi voluptate quae voluptatum omnis nihil.,93,1,Exercitationem nam praesentium dolores sint. Fuga ipsam iure est illo reiciendis quis. Omnis et rem veniam vitae rerum et.,1977-12-07
417177336,459024779482,Et ex ratione impedit et ducimus sit quia.,478072846,0,Voluptatem quo tempore accusantium qui reprehenderit et. Aut quam odit consequatur ipsa hic. Porro facere ab et amet.,1994-02-24
425890478,737819618848,Recusandae nobis architecto autem quidem modi dolores quia.,12985531,1,Quaerat assumenda nam porro. Consequuntur ab dolor animi quia. Fugiat hic pariatur ex nam excepturi. Deserunt officiis corporis,1988-08-15
427239472,973353024194,Quia vero et doloribus voluptatem accusantium quasi voluptates voluptatem.,8,1,Voluptas sequi facilis ut molestiae. Rerum quisquam omnis inventore natus et. Enim ut incidunt est vel modi cupiditate assumend,1977-03-19
428728278,318414751384,Consectetur et qui placeat sapiente harum quia.,970773,1,Enim sunt error quasi ut. Corrupti necessitatibus minus adipisci occaecati consequatur.,1982-01-01
432231711,986771196312,Adipisci omnis tempore et qui sit architecto sit.,76462,0,Ullam alias qui dolor est voluptate quo consequatur. Ab sed autem veniam consectetur incidunt iusto pariatur autem. Exercitatio,2022-02-16
434649872,480130790661,Veniam omnis voluptatem beatae facilis optio saepe.,76462,0,Suscipit aut iusto doloribus est. Consequatur voluptas quidem et soluta. Odio tempora impedit autem enim ut non provident nobis,2020-03-06
448377298,252570342745,Hic non voluptatum et repellat occaecati.,85247,0,Quis nesciunt hic eos minus doloribus. Dolorum accusamus numquam eum eum eveniet quo nulla voluptatem. Eum quos et labore.,2017-05-17
453406702,541410726182,Eos saepe quibusdam atque laudantium.,327651348,0,Eos ut sunt eaque labore similique ipsum. Et et voluptatum rerum neque commodi molestias. Accusantium laborum dolorem quia id m,1976-09-13
480645805,736232594610,Sapiente molestiae deserunt est aut architecto.,494564417,1,Qui facilis qui accusamus vel aut eveniet. Autem veniam omnis et a sunt facilis cupiditate. Perferendis voluptatem aspernatur d,2007-01-05
494956531,286608756845,Nesciunt odio dignissimos dolorem culpa natus mollitia dolore ex.,10699,0,Possimus quaerat iste a ut. In animi ut fugiat iusto consequatur enim sit. Consequatur accusamus quae quia magnam.,1986-01-21
495464248,071984310669,Cumque et saepe voluptas nobis in.,8618,0,Quaerat deleniti est voluptatem perferendis vel harum iste. A ut officiis qui nihil nihil. Est debitis non sunt non quo. Labore,1973-09-12
498710232,281141698349,Nulla perspiciatis non enim consequatur.,87,0,Accusantium odit laboriosam rem maiores ut molestias. Id distinctio dolor aut aliquid cum nemo fuga. Temporibus quam minima et ,2013-04-15
516832567,724113629755,Enim omnis saepe natus ullam labore.,9950107,0,Possimus in tempora omnis consequatur et autem doloremque. Cumque et non aut voluptates nam dolore. Repellendus non voluptatibu,1999-08-13
525914250,539484718889,Cum eligendi ullam qui voluptatem voluptas.,87237,0,Iusto sed veniam dignissimos rerum. Quo et commodi tenetur odio tempore pariatur. Doloremque nostrum magnam aliquam natus.,1986-04-14
537883190,768549948438,Recusandae rerum quos nisi aliquam dolor architecto et possimus.,44766,0,Illum sunt a ipsa nihil architecto et ab. Vero et inventore est voluptates dolor officiis labore. Error possimus cupiditate tem,2010-11-30
539844731,194424184002,Deleniti nihil est fugit voluptatem sunt saepe a laborum.,17940666,0,Quos quisquam veniam repellendus nostrum quisquam saepe totam. Architecto aut a ea sequi. Eveniet molestiae quis quia occaecati,1986-09-22
547739740,294906002936,Vel nesciunt facilis exercitationem aut autem porro vero.,30,1,Neque enim qui aliquam sunt. Enim excepturi pariatur ex. Velit quo iste enim recusandae. Autem quo incidunt perferendis non ull,2002-04-18
571430563,441843004355,Molestiae neque molestiae unde quod nostrum esse omnis.,755,0,Laudantium quam nisi provident eum suscipit. Ab dolores aut modi soluta temporibus qui odio et. Aut iure eos occaecati explicab,1979-01-19
579035699,395417593689,Quas voluptatibus aspernatur aut.,17940666,0,Qui nesciunt autem sed. Ut quia odit rerum laborum mollitia distinctio veritatis. Ipsa ducimus unde ab alias.,2004-04-03
579176651,058083160411,Beatae rerum doloremque voluptatem et odio fugiat.,92031,0,Sed harum culpa et voluptatem doloribus. Dolorum saepe reiciendis necessitatibus ab repellendus quasi. Omnis quidem consequatur,2006-11-05
581330759,755943372735,Nobis beatae necessitatibus consequuntur nobis.,30,1,Omnis quam fuga aut ut exercitationem neque. Voluptas sint consequuntur cupiditate modi deserunt. Ut et est cupiditate tempora ,2001-12-23
584953209,337256911708,Consequatur dolorem nulla consequuntur vitae.,32486814,0,Accusamus aspernatur omnis maxime qui. In ex assumenda aut nihil soluta. Et fugiat et et necessitatibus. Omnis est iure nostrum,1992-09-10
592358483,488720931729,Perferendis ea suscipit dolorum tenetur ut et.,53,1,Sunt consequuntur qui beatae dolore. Eveniet reiciendis necessitatibus vero cumque. Sit nobis itaque modi facilis autem tempori,1978-10-14
593230588,579032751738,Ex quo consequuntur omnis doloribus.,483,1,Et quis repellat pariatur adipisci quos aut quam temporibus. Quia et provident aliquam fugit earum cumque maxime. Incidunt qui ,1981-04-23
593269882,980181787791,At ea et occaecati et officiis.,817,1,Nihil a commodi quibusdam sed quas ab dolores. Officia aspernatur aperiam sunt rerum. Accusantium ipsum consequuntur asperiores,1983-10-13
601564746,219347162262,Ipsam reprehenderit facilis qui.,87237,0,Occaecati perspiciatis similique id eveniet. Est quis occaecati eveniet quia vero nulla. At vel ea ab numquam. Magni molestiae ,2021-04-26
612934993,535479751085,Veritatis unde necessitatibus laborum ad.,908067905,0,Dignissimos iusto eum eum pariatur debitis quia. In quos voluptates laborum nesciunt cum dignissimos. Est dolor pariatur tempor,1977-04-07
613711349,784386662166,Blanditiis quia quibusdam quo cumque.,20908,1,Ut et maiores consequatur est. Unde non numquam molestiae reprehenderit. Facilis enim animi pariatur aut tempore eligendi.,1985-05-20
626605509,073767624063,Eum molestiae fugit necessitatibus error earum harum.,478072846,0,Deserunt eos ea aut qui aspernatur saepe. Ipsam rerum expedita non dolores perferendis expedita dolor.,1996-05-14
629580736,630029964615,In culpa officia itaque molestiae occaecati.,914703,0,Sint accusamus voluptatem molestiae repudiandae sed commodi. Odio consectetur eum rem aut. Enim culpa non temporibus nesciunt v,1972-07-08
638862451,103681181226,Fuga aliquid officia ut enim quis.,591158,0,Delectus ad quis aut non. Vel aut aut quisquam quas possimus. Reprehenderit explicabo mollitia iste possimus hic voluptates sit,1995-08-30
646471960,976424739972,Fugiat consequuntur cum veritatis quibusdam.,9950107,0,Excepturi soluta non quas voluptatem. Sit eaque ut commodi voluptatem eum sit nihil. Quia laboriosam est ut architecto blanditi,2022-01-20
659546620,563645758044,Voluptas fugiat est qui.,483,1,Ad quo numquam assumenda eius dolores recusandae. Qui et vero atque qui quaerat unde repellat necessitatibus. Eaque quas eaque ,1980-05-15
670907997,292332095050,Ut qui reprehenderit accusamus in repellat.,87,1,Ullam temporibus perferendis sit harum enim officiis. Totam facere et delectus debitis. Tempora qui sit voluptatem deleniti qui,2013-08-18
693535366,166260933411,Enim occaecati similique ea cupiditate accusamus quam.,1,1,Aut ipsa vitae voluptatem dolorum atque minima. Ullam quam officia debitis recusandae et rerum ut quae.,2000-01-08
729230146,710148998407,Quia quasi aut id adipisci non in ipsam.,755,0,Ipsa asperiores labore cupiditate alias ipsum. Porro non quasi et quidem occaecati. Quia corrupti recusandae voluptatum qui non,1977-05-03
741030225,061486691725,Fugit qui laudantium porro eum voluptate.,327651348,0,Fuga eligendi consequuntur quam consequuntur expedita rerum. Perferendis alias quam iure laudantium.,2002-07-18
742430264,442723144626,Qui nemo consequuntur delectus eius.,985842403,0,Quo et recusandae voluptates. Est corrupti et autem magnam aut ad assumenda saepe. Qui repellendus autem culpa culpa.,2018-07-18
745307156,309366989917,Est veritatis ab vel voluptates.,908067905,1,Eos aut consectetur ullam. Earum excepturi praesentium repellat reiciendis. Doloribus aut et ut.,1981-02-12
750934913,594898024244,Corrupti sint ut et fugit.,908067905,0,Voluptatem quisquam ullam explicabo nemo saepe. Voluptas et quas ullam. Dignissimos voluptatibus et ut molestiae alias. Maiores,1994-11-12
774089507,145278040390,Maiores et quia omnis.,656418706,1,Maxime quas in ex consequatur. Id accusantium architecto sit consequatur beatae accusantium dignissimos numquam. Sed corporis d,2013-06-23
793650188,075293472812,Ipsa libero delectus deserunt adipisci eaque voluptatibus et.,8,0,Recusandae ducimus incidunt eveniet blanditiis vero. Aut vitae eius harum vitae veritatis. Sit architecto praesentium facilis a,2013-09-13
796145524,350357539193,Tempore quas eum voluptatibus fugiat assumenda iste.,914703,0,Perferendis praesentium enim nihil iure. Veritatis impedit nesciunt et explicabo odit. Consectetur hic eos aliquid distinctio.,1983-02-03
816290864,292609259704,Dicta facilis pariatur dolores laboriosam laboriosam aspernatur et.,8618,0,Dolor enim et atque laboriosam veniam dolores magnam veniam. Beatae incidunt consequatur aut doloremque recusandae. Ab odio max,2009-02-13
823131553,944386200655,Tempore libero nisi aut labore.,25955,0,Aut nemo cupiditate ducimus inventore quo omnis. Velit ratione voluptatem quia. Reprehenderit adipisci ullam qui quae ratione d,2013-12-06
844431620,308908774125,Cum quam quibusdam porro impedit reprehenderit aut.,92031,1,Eveniet ut sunt adipisci. Animi eaque aut suscipit repellendus. Perferendis earum ut provident. Quis doloremque ratione beatae ,1987-02-06
853473180,500968899049,Labore et odio voluptas nihil repudiandae cupiditate occaecati distinctio.,87,1,Fugiat officia quis qui velit sapiente eum. Rem quia tenetur sint rerum voluptatem ullam. Minima nihil omnis perferendis.,2024-05-24
857707790,417887473247,Illo praesentium laudantium id totam sit.,914703,0,Cumque reprehenderit sint impedit quae. Perferendis aspernatur natus dolores ad. Distinctio id rerum et repudiandae enim necess,1992-07-19
858882133,364062697388,Sapiente libero distinctio enim magnam veniam ex et.,483,1,Aut et similique autem vel. Et dolorem totam sed est dolores odit quae. Molestias alias voluptatem occaecati earum commodi reru,1981-03-17
871712811,678125635083,Repudiandae voluptate inventore modi quo soluta eum nihil.,6034081,1,Aspernatur dolorum omnis ducimus. Porro corporis error enim repudiandae.,2001-02-11
896640277,282456748068,Cupiditate pariatur non aut et ad perferendis odit optio.,87237,0,Quibusdam error aliquid eum maxime qui ullam. Cum fuga eligendi placeat dolorem nesciunt quia. Tempore ipsa illum non enim omni,1996-08-08
897218679,081411212930,Quis nostrum magnam fuga totam tempora.,53,1,Est ea ut rerum perferendis harum. Natus beatae voluptas impedit quas a voluptatem qui. Et provident pariatur perspiciatis volu,1976-09-17
897934401,067750224426,Perspiciatis atque id est quo.,12456,0,Dolorum ea officia ut nostrum. Dolor sunt aut earum deleniti sit eum beatae fuga. Ab et autem vitae tempora dolorem enim.,1977-04-29
900460023,992111650117,Voluptatem deleniti corrupti in inventore omnis delectus error.,6034081,1,Accusantium voluptatem quos nulla inventore vitae cum dolore nihil. Quia explicabo dolor id deserunt eos placeat. Doloribus vol,1990-10-23
902424279,521731737384,Sint voluptatum dolor totam dignissimos.,591158,0,Hic molestiae voluptates voluptates perferendis fuga magnam cupiditate. Iusto veritatis enim minus harum est. Occaecati et qui ,1977-02-07
914667049,223717797018,Quaerat nemo cum temporibus est magni voluptates.,23788,1,Saepe nam ut reprehenderit. Ea in accusantium dolorum. Est vero et magni ex repellendus tenetur sint. Corporis quia beatae fugi,2016-03-27
915967121,724765931990,Ut doloribus animi repudiandae sed repellendus dolorum et aut.,8618,1,Sit nulla aut molestias qui aut. Sit voluptas aut voluptas veritatis omnis. Explicabo rerum soluta qui voluptatem consequatur v,1989-07-18
920007230,394248687773,Qui nemo reprehenderit perspiciatis consequuntur et consequatur ut.,29,1,Vero enim similique omnis soluta eum mollitia alias ut. Rerum ut nam vel amet porro facilis odio. Quae sunt officia vel natus i,2002-10-03
923393979,062456022840,Nobis adipisci doloribus doloremque quo.,6034081,1,Saepe reiciendis nesciunt molestias accusantium hic. Alias vel consequatur nihil impedit. Eum asperiores nihil sed ut. Veritati,2004-10-02
923552491,479869051298,Ut asperiores optio quia ducimus quia.,494564417,1,Facilis magni quidem porro inventore velit reprehenderit sunt. Quia sed reiciendis et officiis vel. Ratione accusantium pariatu,2001-12-22
930014220,807989979854,Quod qui qui id tempora sed eaque.,198,1,Quis eum quia dignissimos reprehenderit ratione ipsam. Tempora ullam nesciunt sint vel autem quia. Voluptatum blanditiis labori,2018-03-04
931006977,704507172448,Nulla dolore saepe et facilis illo.,102,1,Eum quo sunt quam esse vitae possimus. Sapiente aspernatur labore aspernatur sunt quam. Dolores iste velit omnis magnam eum. Do,1999-11-29
940535548,122608701661,Quisquam incidunt sit neque autem quae ut.,198,1,Quos et ea dolorum rerum ut. Rem sequi veniam dolorum nulla. Deleniti quod ex in.,1975-06-08
971498927,887394848329,Ullam amet et harum libero odio molestiae ullam.,87237,0,Dolores reprehenderit quo repellat blanditiis minus. Ut nihil quaerat laborum deserunt perferendis maxime iste. Ut molestias ac,2018-12-22
976447786,049787951341,Facilis vitae repellat nam suscipit ad dolores consequatur.,0,1,Ut natus corporis occaecati nihil. Eaque qui laboriosam recusandae delectus odio ullam qui. Debitis eum libero non incidunt rer,2015-05-27
976745357,745791151883,Voluptate pariatur deserunt deleniti id.,71330,0,Aut necessitatibus magni ea quia quidem animi. Quis dignissimos vel delectus sunt libero maiores. Maiores iure placeat et et vo,1973-10-16
